"Date","Home","Away","HomeWins","HPassCmp","APassCmp","HPassAtt","APassAtt","HPassPct","APassPct","HPassYds","APassYds","HPassTD","APassTD","HRushAtt","ARushAtt","HRushYds","ARushYds","HRushAvg","ARushAvg","HRushTD","ARushTD","HXPM","AXPM","HXPA","AXPA","HXPPercent","AXPPercent","HFGM","AFGM","HFGA","AFGA","HFGPercent","AFGPercent","HKickPts","AKickPts","HFum","AFum","HInt","AInt","HTotalTO","ATotalTO"
"10/7/2017","Texas Christian","West Virginia",1,16,25,29,45,55.2,55.6,236,366,2,3,36,39,170,142,4.7,3.6,2,0,4,3,4,3,100,100,1,1,1,2,100,50,7,6,0,1,0,1,0,2
"10/7/2017","Toledo","Eastern Michigan",1,23,24,34,40,67.6,60,289,253,0,2,42,23,130,73,3.1,3.2,2,0,2,0,2,1,100,0,2,1,4,2,50,50,8,3,0,0,0,2,0,2
"10/7/2017","Utah State","Colorado State",0,18,22,34,31,52.9,71,149,293,1,2,29,52,63,216,2.2,4.2,0,1,2,3,2,3,100,100,0,2,0,3,NA,66.7,2,9,0,0,0,0,0,0
"10/7/2017","Vanderbilt","Georgia",0,17,10,31,14,54.8,71.4,172,126,1,2,22,54,64,423,2.9,7.8,1,4,2,6,2,6,100,100,0,1,0,1,NA,100,2,9,0,1,0,0,0,1
"10/7/2017","Washington","California",1,27,16,42,26,64.3,61.5,215,133,2,0,38,26,162,-40,4.3,-1.5,3,0,5,1,5,1,100,100,1,0,2,1,50,0,8,1,1,1,0,0,1,1
"10/6/2017","Connecticut","Memphis",0,21,39,35,55,60,70.9,310,480,1,8,34,45,167,231,4.9,5.1,3,2,4,10,4,10,100,100,1,0,1,0,100,NA,7,10,2,0,1,0,3,0
"10/5/2017","North Carolina State","Louisville",1,20,26,32,48,62.5,54.2,367,354,1,1,39,29,153,116,3.9,4,3,2,4,1,4,2,100,50,1,2,2,2,50,100,7,7,1,0,0,1,1,1
"10/4/2017","Georgia Southern","Arkansas State",0,10,12,18,26,55.6,46.2,160,316,1,4,63,35,333,65,5.3,1.9,2,2,2,4,2,6,100,66.7,1,1,2,1,50,100,5,7,2,1,2,4,4,5
"9/30/2017","Auburn","Mississippi State",1,14,13,17,37,82.4,35.1,267,157,2,1,39,47,244,194,6.3,4.1,4,0,7,1,7,1,100,100,0,1,1,1,0,100,7,4,2,0,0,2,2,2
"9/30/2017","Boston College","Central Michigan",1,14,22,21,43,66.7,51.2,85,180,1,0,53,33,224,116,4.2,3.5,3,1,4,0,4,0,100,NA,0,0,2,1,0,0,4,0,2,0,0,3,2,3
"9/30/2017","Bowling Green State","Akron",0,25,14,39,25,64.1,56,195,183,2,2,41,40,181,178,4.4,4.5,1,2,2,4,3,5,66.7,80,1,0,1,1,100,0,5,4,2,2,2,1,4,3
"9/30/2017","East Carolina","South Florida",0,21,13,46,21,45.7,61.9,306,185,2,2,36,50,108,390,3,7.8,2,5,4,7,4,8,100,87.5,1,2,1,2,100,100,7,13,0,1,2,0,2,1
"9/30/2017","Florida Atlantic","Middle Tennessee State",1,22,32,29,52,75.9,61.5,187,385,1,2,50,24,252,69,5,2.9,4,0,5,2,5,2,100,100,1,2,2,3,50,66.7,8,8,0,0,0,3,0,3
"9/30/2017","Hawaii","Colorado State",0,31,18,47,22,66,81.8,362,351,2,4,21,37,150,259,7.1,7,1,3,3,6,3,7,100,85.7,0,1,1,1,0,100,3,9,1,0,0,0,1,0
"9/30/2017","Kent State","Buffalo",0,19,11,31,18,61.3,61.1,320,142,1,1,40,44,124,235,3.1,5.3,0,3,1,3,1,4,100,75,2,0,2,2,100,0,7,3,0,0,1,1,1,1
"9/30/2017","Louisiana Tech","South Alabama",1,24,21,39,45,61.5,46.7,317,235,3,1,33,22,162,98,4.9,4.5,1,0,4,1,4,1,100,100,2,3,3,3,66.7,100,10,10,1,0,0,2,1,2
"9/30/2017","Louisiana-Monroe","Coastal Carolina",1,12,18,20,32,60,56.3,101,329,1,4,40,38,243,112,6.1,2.9,4,2,6,3,6,3,100,100,1,0,1,0,100,NA,9,3,0,1,0,2,0,3
"10/14/2017","Oregon State","Colorado",0,20,15,37,25,54.1,60,289,179,0,3,46,41,280,206,6.1,5,3,2,3,4,3,4,100,100,4,0,5,0,80,NA,15,4,0,0,1,0,1,0
"10/14/2017","Stanford","Oregon",1,21,5,28,13,75,38.5,256,33,4,0,41,43,248,276,6,6.4,2,1,7,1,7,1,100,100,0,0,0,0,NA,NA,7,1,1,1,1,2,2,3
"10/14/2017","West Virginia","Texas Tech",1,32,24,41,39,78,61.5,352,323,5,4,29,33,44,190,1.5,5.8,1,1,5,5,5,5,100,100,1,0,1,3,100,0,8,5,0,0,1,1,1,1
"10/14/2017","Wisconsin","Purdue",1,13,13,18,29,72.2,44.8,199,155,1,0,50,26,299,66,6,2.5,1,0,2,0,2,0,100,NA,1,3,1,4,100,75,5,9,1,0,2,1,3,1
"10/13/2017","California","Washington State",1,21,32,38,48,55.3,66.7,259,314,1,0,32,26,106,23,3.3,0.9,2,0,4,0,4,0,100,NA,3,1,3,2,100,50,13,3,0,2,0,5,0,7
"10/13/2017","Syracuse","Clemson",1,20,22,33,32,60.6,68.8,278,204,3,0,50,25,162,113,3.2,4.5,0,2,3,3,3,3,100,100,2,1,2,3,100,33.3,9,6,1,0,0,0,1,0
"10/11/2017","Troy","South Alabama",0,25,11,47,20,53.2,55,269,176,0,1,20,44,30,48,1.5,1.1,1,1,0,2,0,2,NA,100,0,1,2,1,0,100,0,5,3,0,1,1,4,1
"10/7/2017","Akron","Ball State",1,18,24,31,46,58.1,52.2,249,221,2,0,31,44,134,155,4.3,3.5,1,0,4,0,4,0,100,NA,1,1,1,1,100,100,7,3,0,0,0,3,0,3
"10/7/2017","Boston College","Virginia Tech",0,14,22,33,33,42.4,66.7,191,322,1,1,33,48,153,109,4.6,2.3,0,1,1,2,1,2,100,100,1,3,2,3,50,100,4,11,0,0,0,1,0,1
"10/7/2017","Buffalo","Western Michigan",0,35,24,61,31,57.4,77.4,597,269,7,6,33,68,86,376,2.6,5.5,2,4,6,6,6,6,100,100,2,1,3,3,66.7,33.3,12,9,2,0,0,2,2,2
"10/7/2017","Clemson","Wake Forest",1,29,14,41,30,70.7,46.7,263,203,2,2,48,35,190,133,4,3.8,2,0,4,2,4,2,100,100,0,0,1,2,0,0,4,2,1,0,1,0,2,0
"10/7/2017","East Carolina","Temple",0,20,21,38,33,52.6,63.6,253,344,1,2,22,46,34,179,1.5,3.9,0,2,1,4,1,4,100,100,1,2,2,3,50,66.7,4,10,0,0,1,1,1,1
"10/7/2017","Florida State","Miami (FL)",0,17,19,28,44,60.7,43.2,203,254,2,3,43,29,203,83,4.7,2.9,0,0,2,3,2,3,100,100,2,1,2,1,100,100,8,6,0,0,2,1,2,1
"10/7/2017","Idaho","Louisiana",0,13,19,28,28,46.4,67.9,149,213,0,1,39,39,130,84,3.3,2.2,1,2,1,3,1,3,100,100,3,0,3,1,100,0,10,3,0,0,0,1,0,1
"10/7/2017","Kansas","Texas Tech",0,23,22,43,27,53.5,81.5,256,290,1,3,33,52,112,313,3.4,6,1,5,1,8,1,9,100,88.9,2,1,2,2,100,50,7,11,2,1,2,1,4,2
"10/7/2017","Miami (OH)","Bowling Green State",0,24,12,43,26,55.8,46.2,374,230,2,3,44,41,238,275,5.4,6.7,1,1,2,4,3,4,66.7,100,3,1,3,2,100,50,11,7,1,0,1,1,2,1
"10/7/2017","Michigan","Michigan State",0,16,11,35,22,45.7,50,198,94,0,1,39,40,102,158,2.6,4,1,1,1,2,1,2,100,100,1,0,1,0,100,NA,4,2,2,0,3,0,5,0
"10/7/2017","Navy","Air Force",1,4,10,12,17,33.3,58.8,86,281,2,2,57,55,471,340,8.3,6.2,4,4,6,6,6,6,100,100,2,1,2,1,100,100,12,9,0,2,0,0,0,2
"10/21/2017","Utah","Arizona State",0,19,19,35,29,54.3,65.5,155,140,0,0,25,46,110,205,4.4,4.5,1,2,1,3,1,3,100,100,1,3,1,3,100,100,4,12,0,0,4,1,4,1
"10/21/2017","Washington State","Colorado",1,20,13,43,34,46.5,38.2,212,94,3,0,35,40,194,80,5.5,2,1,0,4,0,4,0,100,NA,0,0,0,0,NA,NA,4,0,2,1,0,0,2,1
"10/21/2017","Wisconsin","Maryland",1,16,13,24,30,66.7,43.3,225,125,2,1,41,35,215,143,5.2,4.1,2,0,5,1,5,1,100,100,1,2,2,2,50,100,8,7,1,1,1,1,2,2
"10/20/2017","Old Dominion","Western Kentucky",0,17,25,25,35,68,71.4,180,343,0,5,48,33,268,73,5.6,2.2,4,0,4,5,4,5,100,100,1,0,1,0,100,NA,7,5,1,1,3,1,4,2
"10/19/2017","Houston","Memphis",0,29,33,41,53,70.7,62.3,315,471,1,1,54,23,239,30,4.4,1.3,4,4,5,6,5,6,100,100,1,0,1,1,100,0,8,6,2,1,1,1,3,2
"10/15/2017","Western Michigan","Akron",0,17,13,29,24,58.6,54.2,182,127,1,1,53,31,244,88,4.6,2.8,0,1,1,2,1,2,100,100,2,0,4,0,50,NA,7,2,0,0,1,1,1,1
"10/14/2017","Arizona","UCLA",1,9,20,13,34,69.2,58.8,148,219,1,0,61,38,457,190,7.5,5,4,4,5,2,6,2,83.3,100,2,0,3,1,66.7,0,11,2,0,1,0,3,0,4
"10/14/2017","Bowling Green State","Ohio",0,17,7,43,22,39.5,31.8,192,105,1,1,47,43,229,335,4.9,7.8,2,5,3,6,3,6,100,100,3,0,3,0,100,NA,12,6,2,0,2,2,4,2
"10/14/2017","Colorado State","Nevada",1,26,25,37,42,70.3,59.5,384,508,4,5,34,31,224,56,6.6,1.8,2,1,5,6,6,6,83.3,100,1,0,2,1,50,0,8,6,1,0,0,0,1,0
"10/14/2017","Florida International","Tulane",1,17,5,31,16,54.8,31.3,220,36,1,0,44,40,218,203,5,5.1,1,1,2,1,2,1,100,100,3,1,3,1,100,100,11,4,0,1,2,1,2,2
"10/14/2017","Fresno State","New Mexico",1,13,15,23,30,56.5,50,299,213,3,0,36,37,227,109,6.3,2.9,2,0,5,0,5,0,100,NA,1,0,1,1,100,0,8,0,1,1,0,1,1,2
"10/14/2017","Idaho","Appalachian State",0,15,19,28,26,53.6,73.1,200,155,2,3,36,38,112,121,3.1,3.2,0,0,2,2,2,3,100,66.7,2,1,3,1,66.7,100,8,5,2,1,0,1,2,2
"10/14/2017","Illinois","Rutgers",0,20,6,38,12,52.6,50,308,102,2,0,29,47,86,274,3,5.8,1,5,3,5,3,5,100,100,1,0,2,0,50,NA,6,5,1,3,2,0,3,3
"10/14/2017","Indiana","Michigan",0,21,10,43,20,48.8,50,198,58,1,0,29,44,80,271,2.8,6.2,1,3,2,3,2,3,100,100,2,2,3,2,66.7,100,8,9,0,0,2,0,2,0
"10/14/2017","Iowa State","Kansas",1,18,11,30,26,60,42.3,212,44,1,0,43,33,106,62,2.5,1.9,4,0,6,0,6,0,100,NA,1,0,2,0,50,NA,9,0,0,1,0,1,0,2
"10/14/2017","Kansas State","Texas Christian",0,11,27,30,37,36.7,73,146,297,0,0,29,36,70,98,2.4,2.7,0,3,0,2,0,3,NA,66.7,2,2,2,2,100,100,6,8,1,1,0,0,1,1
"10/14/2017","Kent State","Miami (OH)",1,10,12,18,30,55.6,40,161,174,2,2,44,34,167,161,3.8,4.7,0,0,2,2,2,2,100,100,1,0,3,1,33.3,0,5,2,0,0,0,2,0,2
"10/14/2017","Louisville","Boston College",0,19,12,39,28,48.7,42.9,332,191,2,1,36,59,293,364,8.1,6.2,4,5,6,6,6,6,100,100,0,1,0,2,NA,50,6,9,1,0,1,1,2,1
"10/14/2017","Marshall","Old Dominion",1,12,14,23,27,52.2,51.9,176,116,3,0,40,36,195,81,4.9,2.3,1,0,5,0,5,0,100,NA,0,1,1,1,0,100,5,3,0,1,0,1,0,2
"10/14/2017","Maryland","Northwestern",0,17,27,38,49,44.7,55.1,255,293,3,1,31,44,85,238,2.7,5.4,0,3,3,4,3,4,100,100,0,3,0,3,NA,100,3,13,0,0,0,2,0,2
"10/14/2017","Memphis","Navy",1,24,1,40,8,60,12.5,279,20,3,0,29,68,118,314,4.1,4.6,0,3,3,2,3,2,100,100,3,1,4,2,75,50,12,5,1,3,0,2,1,5
"10/14/2017","Miami (FL)","Georgia Tech",1,23,3,38,7,60.5,42.9,297,55,1,1,36,53,184,226,5.1,4.3,1,1,1,3,1,3,100,100,4,1,4,1,100,100,13,6,0,1,0,0,0,1
"10/14/2017","Minnesota","Michigan State",0,16,9,32,18,50,50,216,120,3,0,27,50,74,245,2.7,4.9,0,3,3,3,3,3,100,100,2,3,2,4,100,75,9,12,1,2,1,1,2,3
"10/14/2017","Nebraska","Ohio State",0,27,31,47,39,57.4,79.5,349,354,2,5,16,47,44,279,2.8,5.9,0,3,2,8,2,8,100,100,0,0,0,0,NA,NA,2,8,0,0,1,0,1,0
"10/14/2017","Oklahoma State","Baylor",1,20,14,33,36,60.6,38.9,471,168,3,0,38,46,276,219,7.3,4.8,5,1,8,1,8,1,100,100,1,3,1,3,100,100,11,10,2,1,0,2,2,3
"10/28/2017","Wyoming","New Mexico",1,16,10,28,25,57.1,40,234,69,4,0,32,40,75,115,2.3,2.9,2,0,6,0,6,0,100,NA,0,1,0,1,NA,100,6,3,0,2,0,5,0,7
"10/27/2017","Memphis","Tulane",1,18,15,31,31,58.1,48.4,298,203,3,3,32,52,259,122,8.1,2.3,4,1,8,2,8,3,100,66.7,0,0,0,0,NA,NA,8,2,0,1,1,0,1,1
"10/26/2017","Ball State","Toledo",0,18,8,37,18,48.6,44.4,105,267,0,3,46,33,204,335,4.4,10.2,2,4,2,7,2,8,100,87.5,1,1,1,1,100,100,5,10,0,1,0,0,0,1
"10/26/2017","Northern Illinois","Eastern Michigan",1,23,23,40,45,57.5,51.1,278,307,2,2,36,33,114,96,3.2,2.9,2,0,3,3,3,3,100,100,1,2,1,5,100,40,6,9,1,0,0,0,1,0
"10/26/2017","Oregon State","Stanford",0,13,16,22,33,59.1,48.5,126,141,0,1,41,27,138,81,3.4,3,2,0,2,0,2,0,100,NA,0,3,1,4,0,75,2,9,2,0,1,1,3,1
"10/21/2017","Appalachian State","Coastal Carolina",1,23,17,39,29,59,58.6,427,332,2,2,35,30,122,102,3.5,3.4,3,1,4,2,4,3,100,66.7,1,3,4,3,25,100,7,11,0,2,0,0,0,2
"10/21/2017","Army","Temple",1,8,21,18,31,44.4,67.7,141,289,1,1,50,37,248,217,5,5.9,3,3,4,4,4,4,100,100,1,0,1,2,100,0,7,4,0,0,1,0,1,0
"10/21/2017","Baylor","West Virginia",0,24,26,40,37,60,70.3,370,375,2,5,42,29,127,118,3,4.1,2,0,3,5,3,5,100,100,3,1,3,1,100,100,12,8,0,0,0,0,0,0
"10/21/2017","Boise State","Wyoming",1,18,12,24,27,75,44.4,177,131,1,1,43,34,166,111,3.9,3.3,2,1,3,2,3,2,100,100,1,0,2,0,50,NA,6,2,0,0,0,2,0,2
"10/21/2017","East Carolina","Brigham Young",1,20,26,30,41,66.7,63.4,298,319,2,2,35,31,115,102,3.3,3.3,1,0,3,2,3,2,100,100,4,1,4,2,100,50,15,5,1,0,0,1,1,1
"10/21/2017","Florida Atlantic","North Texas",1,24,31,35,47,68.6,66,357,283,2,2,48,33,447,137,9.3,4.2,7,2,9,4,9,4,100,100,2,1,2,1,100,100,15,7,0,1,0,2,0,3
"10/21/2017","Kansas State","Oklahoma",0,12,32,14,41,85.7,78,144,410,1,2,42,38,268,209,6.4,5.5,4,3,5,4,5,4,100,100,0,2,1,2,0,100,5,10,1,1,1,1,2,2
"10/21/2017","Louisiana Tech","Southern Mississippi",0,11,32,28,53,39.3,60.4,194,301,0,3,34,45,161,190,4.7,4.2,2,0,3,2,3,2,100,100,2,4,3,4,66.7,100,9,14,1,1,1,2,2,3
"10/21/2017","Miami (OH)","Buffalo",1,13,17,20,41,65,41.5,177,202,0,2,43,25,172,69,4,2.8,3,0,3,2,3,2,100,100,1,0,2,0,50,NA,6,2,0,1,0,1,0,2
"10/21/2017","Michigan State","Indiana",1,16,22,30,34,53.3,64.7,185,158,1,0,44,35,89,94,2,2.7,1,0,2,0,2,0,100,NA,1,3,1,3,100,100,5,9,1,0,0,0,1,0
"10/21/2017","Minnesota","Illinois",1,5,20,15,27,33.3,74.1,47,161,1,1,55,36,292,121,5.3,3.4,1,1,3,2,3,2,100,100,1,1,2,2,50,50,6,5,1,1,2,1,3,2
"10/21/2017","Mississippi State","Kentucky",1,19,14,27,30,70.4,46.7,159,145,1,0,48,29,282,115,5.9,4,4,1,6,1,6,1,100,100,1,0,1,0,100,NA,9,1,0,0,0,2,0,2
"10/21/2017","Missouri","Idaho",1,24,22,34,36,70.6,61.1,475,197,6,3,30,38,183,81,6.1,2.1,2,0,8,3,9,3,88.9,100,2,0,2,0,100,NA,14,3,0,1,1,0,1,1
"10/21/2017","Northwestern","Iowa",1,21,19,36,33,58.3,57.6,192,223,0,1,46,33,147,89,3.2,2.7,2,0,2,1,2,1,100,100,1,1,1,2,100,50,5,4,0,0,0,1,0,1
"10/21/2017","Ohio","Kent State",1,9,7,20,17,45,41.2,138,64,2,0,42,35,336,102,8,2.9,4,0,6,0,6,0,100,NA,2,1,2,1,100,100,12,3,1,1,0,1,1,2
"10/21/2017","Penn State","Michigan",1,17,16,26,28,65.4,57.1,282,166,1,0,35,42,224,103,6.4,2.5,5,2,6,1,6,2,100,50,0,0,0,0,NA,NA,6,1,0,1,1,0,1,1
"10/21/2017","Rutgers","Purdue",1,9,23,18,44,50,52.3,87,195,1,1,37,41,130,279,3.5,6.8,1,0,2,0,2,0,100,NA,0,2,0,2,NA,100,2,6,0,0,0,2,0,2
"10/21/2017","South Alabama","Louisiana-Monroe",1,20,14,33,23,60.6,60.9,317,179,3,0,35,41,232,309,6.6,7.5,1,3,3,2,4,3,75,66.7,2,1,2,2,100,50,9,5,0,1,1,1,1,2
"10/21/2017","Texas","Oklahoma State",0,22,25,36,38,61.1,65.8,241,282,0,0,33,51,42,146,1.3,2.9,1,1,1,1,1,1,100,100,1,2,1,3,100,66.7,4,7,0,1,1,0,1,1
"10/21/2017","Texas Christian","Kansas",1,20,8,28,18,71.4,44.4,284,46,5,0,42,31,191,-25,4.5,-0.8,0,0,4,0,6,0,66.7,NA,1,0,1,0,100,NA,7,0,0,0,0,0,0,0
"10/21/2017","Texas Tech","Iowa State",0,31,22,41,32,75.6,68.8,207,192,0,3,41,36,129,208,3.1,5.8,2,0,1,4,2,4,50,100,0,1,1,2,0,50,1,7,2,0,1,1,3,1
"10/21/2017","Tulane","South Florida",0,9,10,19,24,47.4,41.7,221,127,2,2,47,52,194,378,4.1,7.3,2,3,4,4,4,5,100,80,0,0,0,2,NA,0,4,4,0,0,1,1,1,1
"10/31/2017","Kent State","Bowling Green State",0,16,14,35,19,45.7,73.7,140,174,0,2,32,46,144,227,4.5,4.9,2,3,1,5,2,5,50,100,1,3,1,3,100,100,4,14,1,0,3,0,4,0
"10/31/2017","Ohio","Miami (OH)",1,21,28,33,51,63.6,54.9,294,350,3,3,36,23,149,98,4.1,4.3,3,1,6,4,6,4,100,100,1,0,2,0,50,NA,9,4,0,0,0,2,0,2
"10/28/2017","Akron","Buffalo",1,21,34,29,50,72.4,68,286,313,3,0,25,34,81,141,3.2,4.1,0,2,3,2,3,2,100,100,0,2,1,3,0,66.7,3,8,0,0,1,1,1,1
"10/28/2017","Baylor","Texas",0,21,27,38,36,55.3,75,218,256,0,1,37,35,31,171,0.8,4.9,1,3,1,5,1,5,100,100,0,1,0,2,NA,50,1,8,2,0,1,1,3,1
"10/28/2017","Brigham Young","San Jose State",1,21,25,38,39,55.3,64.1,332,198,3,2,39,41,266,140,6.8,3.4,2,0,5,2,5,2,100,100,2,2,3,2,66.7,100,11,8,1,4,1,1,2,5
"10/28/2017","Coastal Carolina","Texas State",0,13,27,27,39,48.1,69.2,149,269,0,2,20,52,34,238,1.7,4.6,0,1,1,3,1,3,100,100,0,2,0,2,NA,100,1,9,1,1,0,1,1,2
"10/28/2017","Colorado","California",1,21,30,27,53,77.8,56.6,353,374,3,4,53,25,200,61,3.8,2.4,1,0,5,4,5,4,100,100,3,0,3,0,100,NA,14,4,1,0,0,1,1,1
"10/28/2017","Connecticut","Missouri",0,22,34,52,43,42.3,79.1,233,408,0,5,41,34,121,175,3,5.1,1,2,1,7,1,7,100,100,1,1,2,1,50,100,4,10,0,0,1,1,1,1
"10/28/2017","Idaho","Louisiana-Monroe",1,28,24,42,37,66.7,64.9,360,415,3,3,39,29,158,98,4.1,3.4,1,0,4,2,4,2,100,100,1,1,1,2,100,50,7,5,0,1,0,1,0,2
"10/28/2017","Illinois","Wisconsin",0,9,10,31,19,29,52.6,152,135,0,0,33,45,134,168,4.1,3.7,1,3,1,3,1,3,100,100,1,1,2,1,50,100,4,6,1,0,2,1,3,1
"10/28/2017","Iowa","Minnesota",1,15,9,27,29,55.6,31,190,139,1,0,33,43,125,142,3.8,3.3,1,1,2,1,2,1,100,100,1,1,1,1,100,100,5,4,1,0,1,1,2,1
"10/28/2017","Iowa State","Texas Christian",1,21,12,35,25,60,48,202,135,2,0,33,34,53,172,1.6,5.1,0,0,2,1,2,1,100,100,0,0,1,0,0,NA,2,1,0,1,1,2,1,3
"10/28/2017","Kansas","Kansas State",0,23,8,48,13,47.9,61.5,418,138,1,0,28,43,64,202,2.3,4.7,1,2,2,3,2,3,100,100,2,3,2,3,100,100,8,12,1,1,1,0,2,1
"10/28/2017","Kentucky","Tennessee",1,7,18,16,23,43.8,78.3,82,242,0,0,36,55,289,203,8,3.7,4,2,3,2,3,2,100,100,0,4,0,6,NA,66.7,3,14,4,0,0,0,4,0
"10/28/2017","Maryland","Indiana",1,10,43,16,62,62.5,69.4,171,410,2,5,40,35,174,73,4.4,2.1,3,0,6,4,6,5,100,80,0,1,1,1,0,100,6,7,0,0,1,1,1,1
"10/28/2017","Massachusetts","Appalachian State",1,20,14,33,29,60.6,48.3,190,133,0,2,39,47,209,234,5.4,5,3,1,3,3,3,3,100,100,3,2,3,2,100,100,12,9,2,2,2,1,4,3
"10/28/2017","Michigan","Rutgers",1,13,8,20,16,65,50,137,101,1,0,51,31,334,94,6.5,3,4,2,5,2,5,2,100,100,0,0,1,0,0,NA,5,2,0,0,1,0,1,0
"10/28/2017","North Texas","Old Dominion",1,25,21,36,35,69.4,60,309,181,1,0,41,48,151,205,3.7,4.3,4,2,6,3,6,3,100,100,1,3,2,3,50,100,9,12,1,1,1,2,2,3
"10/28/2017","Northwestern","Michigan State",1,34,39,49,57,69.4,68.4,368,445,3,4,28,30,64,97,2.3,3.2,2,0,4,4,4,4,100,100,1,1,1,3,100,33.3,7,7,1,1,0,1,1,2
"10/28/2017","Notre Dame","North Carolina State",1,10,17,19,37,52.6,45.9,104,213,2,1,54,24,318,50,5.9,2.1,2,0,5,2,5,2,100,100,0,0,0,0,NA,NA,5,2,0,0,0,1,0,1
"10/28/2017","Ohio State","Penn State",1,33,17,39,29,84.6,58.6,328,192,4,2,39,35,201,91,5.2,2.6,1,2,3,5,3,5,100,100,2,1,2,1,100,100,9,8,2,0,0,0,2,0
"10/28/2017","Oklahoma","Texas Tech",1,22,22,34,36,64.7,61.1,281,322,4,4,47,34,336,115,7.1,3.4,3,0,7,3,7,4,100,75,0,0,0,0,NA,NA,7,3,0,0,1,1,1,1
"10/28/2017","Purdue","Nebraska",0,16,32,28,50,57.1,64,164,431,1,2,38,27,199,40,5.2,1.5,2,0,3,1,3,1,100,100,1,4,1,4,100,100,6,13,0,0,0,0,0,0
"10/28/2017","Rice","Louisiana Tech",0,7,21,17,32,41.2,65.6,187,237,1,1,46,39,247,180,5.4,4.6,3,4,4,6,4,6,100,100,0,0,0,0,NA,NA,4,6,1,0,3,0,4,0
"10/28/2017","South Carolina","Vanderbilt",1,19,27,29,49,65.5,55.1,174,333,1,4,37,23,212,107,5.7,4.7,3,0,4,3,4,4,100,75,2,0,3,0,66.7,NA,10,3,0,0,0,1,0,1
"10/28/2017","South Florida","Houston",0,23,14,38,25,60.5,56,325,142,0,1,55,48,137,255,2.5,5.3,3,3,3,4,3,4,100,100,1,0,1,0,100,NA,6,4,0,1,0,0,0,1
"10/28/2017","Texas A&M","Mississippi State",0,16,12,41,21,39,57.1,189,141,1,2,28,52,96,228,3.4,4.4,1,2,2,5,2,5,100,100,0,0,0,0,NA,NA,2,5,0,0,3,1,3,1
"10/28/2017","Washington","UCLA",1,9,19,12,33,75,57.6,109,170,0,2,58,28,333,62,5.7,2.2,5,0,5,2,5,3,100,66.7,3,1,3,1,100,100,14,5,1,1,1,0,2,1
"10/28/2017","West Virginia","Oklahoma State",0,20,20,42,34,47.6,58.8,285,216,2,3,30,56,62,246,2.1,4.4,1,4,4,5,4,5,100,100,1,1,1,2,100,50,7,8,1,3,4,1,5,4
"10/28/2017","Western Kentucky","Florida Atlantic",0,32,10,56,24,57.1,41.7,371,93,2,1,33,55,99,368,3,6.7,2,4,4,4,4,4,100,100,0,2,1,2,0,100,4,10,2,0,2,1,4,1
"11/4/2017","Connecticut","South Florida",0,21,24,28,37,75,64.9,176,385,1,3,41,40,148,217,3.6,5.4,2,1,2,4,2,4,100,100,0,3,0,3,NA,100,2,13,0,1,1,1,1,2
"11/4/2017","Georgia","South Carolina",1,16,21,22,36,72.7,58.3,196,227,2,1,53,17,242,43,4.6,2.5,1,0,3,1,3,1,100,100,1,1,1,2,100,50,6,4,1,0,0,2,1,2
"11/4/2017","Georgia Southern","Georgia State",0,22,22,28,37,78.6,59.5,147,319,1,2,50,24,189,49,3.8,2,1,0,2,3,2,3,100,100,1,0,1,2,100,0,5,3,3,0,0,1,3,1
"11/4/2017","Houston","East Carolina",1,15,54,22,74,68.2,73,330,468,3,3,26,24,142,36,5.5,1.5,3,0,7,3,7,3,100,100,1,2,1,3,100,66.7,10,9,0,1,0,2,0,3
"11/4/2017","Indiana","Wisconsin",0,20,15,34,22,58.8,68.2,226,170,2,2,21,52,40,237,1.9,4.6,0,4,2,6,2,6,100,100,1,1,1,1,100,100,5,9,1,0,2,1,3,1
"11/4/2017","Iowa","Ohio State",1,21,18,32,34,65.6,52.9,244,208,5,3,38,30,243,163,6.4,5.4,1,0,7,3,7,3,100,100,2,1,2,1,100,100,13,6,0,0,0,4,0,4
"11/4/2017","Kansas","Baylor",0,19,24,36,30,52.8,80,163,335,0,3,33,39,126,120,3.8,3.1,0,2,0,5,0,5,NA,100,3,1,4,2,75,50,9,8,1,0,1,0,2,0
"11/4/2017","Louisiana Tech","North Texas",0,16,23,28,37,57.1,62.2,168,211,0,1,41,41,147,204,3.6,5,2,2,2,3,2,3,100,100,3,1,4,1,75,100,11,6,0,0,0,1,0,1
"11/4/2017","Louisiana-Monroe","Appalachian State",1,24,20,32,29,75,69,356,339,3,4,38,36,213,169,5.6,4.7,3,2,7,6,7,6,100,100,1,1,1,1,100,100,10,9,0,1,1,0,1,1
"11/4/2017","Michigan","Minnesota",1,8,5,13,12,61.5,41.7,56,74,1,0,37,44,371,90,10,2,4,1,3,1,4,1,75,100,0,1,1,1,0,100,3,4,0,1,0,0,0,1
"11/4/2017","Michigan State","Penn State",1,33,27,56,48,58.9,56.3,400,401,2,3,24,21,74,65,3.1,3.1,1,0,3,3,3,3,100,100,2,1,2,1,100,100,9,6,0,0,1,3,1,3
"11/4/2017","Mississippi State","Massachusetts",1,14,15,26,28,53.8,53.6,139,223,0,1,45,32,254,127,5.6,4,2,0,4,2,4,2,100,100,2,3,2,3,100,100,10,11,0,0,3,1,3,1
